machine_id,status,temperature,vibration,rpm,timestamp,cumulative_hours,daily_hours
7,running,106.85,0.82,0,2025-04-30 21:13:11,676.26,0.08
8,running,143.62,0.7,0,2025-04-30 21:13:11,672.29,0.09
9,running,114.72,0.82,574,2025-04-30 21:13:11,701.36,0.08
10,running,203.59,0.2,470,2025-04-30 21:13:11,692.81,0.08
1,running,60.39,0.28,0,2025-04-30 21:13:21,748.7,0.09
2,running,250.66,0.9,759,2025-04-30 21:13:21,729.99,0.1
3,running,73.41,0.84,0,2025-04-30 21:13:21,745.43,0.09
4,running,263.53,0.9,723,2025-04-30 21:13:21,779.4,0.1
5,running,104.74,0.38,35,2025-04-30 21:13:21,689.84,0.08
6,running,114.45,0.82,303,2025-04-30 21:13:21,766.9,0.09
7,running,160.39,0.9,0,2025-04-30 21:13:21,676.27,0.09
8,running,151.23,0.89,66,2025-04-30 21:13:21,672.29,0.09
9,running,172.22,0.9,1108,2025-04-30 21:13:21,701.37,0.09
10,running,211.3,0.51,1279,2025-04-30 21:13:21,692.81,0.08
1,running,60,0.28,0,2025-04-30 21:13:31,748.7,0.09
2,running,280.98,0.9,744,2025-04-30 21:13:31,729.99,0.1
3,running,131.11,0.9,0,2025-04-30 21:13:31,745.43,0.09
4,running,237.85,0.9,966,2025-04-30 21:13:31,779.4,0.1
5,running,60,0.85,0,2025-04-30 21:13:31,689.85,0.09
6,idle,60.0,0.2,0,2025-04-30 21:13:31,766.9,0.09
7,running,195.11,0.9,569,2025-04-30 21:13:31,676.27,0.09
8,running,207.7,0.9,358,2025-04-30 21:13:31,672.29,0.09
9,running,154.69,0.9,1855,2025-04-30 21:13:31,701.37,0.09
10,running,235.98,0.54,1851,2025-04-30 21:13:31,692.81,0.08
1,running,60,0.45,0,2025-04-30 21:13:41,748.71,0.1
2,running,245.53,0.9,661,2025-04-30 21:13:41,729.99,0.1
3,idle,60.0,0.2,0,2025-04-30 21:13:41,745.43,0.09
4,running,300,0.9,232,2025-04-30 21:13:41,779.4,0.1
5,running,151.5,0.9,939,2025-04-30 21:13:41,689.85,0.09
6,running,60,0.48,172,2025-04-30 21:13:41,766.9,0.09
7,idle,60.0,0.2,0,2025-04-30 21:13:41,676.27,0.09
8,running,205.83,0.9,1035,2025-04-30 21:13:41,672.29,0.09
9,running,219.54,0.9,963,2025-04-30 21:13:41,701.37,0.09
10,running,297.9,0.64,1324,2025-04-30 21:13:41,692.82,0.09
1,running,72.97,0.83,0,2025-04-30 21:13:51,748.71,0.1
2,running,278.24,0.9,880,2025-04-30 21:13:51,730.0,0.11
3,idle,60.0,0.2,0,2025-04-30 21:13:51,745.43,0.09
4,idle,60.0,0.2,0,2025-04-30 21:13:51,779.4,0.1
5,running,202.75,0.9,0,2025-04-30 21:13:51,689.85,0.09
6,running,60,0.71,359,2025-04-30 21:13:51,766.91,0.1
7,running,60,0.3,171,2025-04-30 21:13:51,676.27,0.09
8,running,265.37,0.86,1766,2025-04-30 21:13:51,672.3,0.1
9,running,233.28,0.9,1507,2025-04-30 21:13:51,701.37,0.09
10,running,299.55,0.64,703,2025-04-30 21:13:51,692.82,0.09
1,running,62.66,0.9,0,2025-04-30 21:14:01,748.71,0.1
2,running,294.19,0.9,148,2025-04-30 21:14:01,730.0,0.11
3,running,66.0,0.64,166,2025-04-30 21:14:01,745.43,0.09
4,running,60,0.67,146,2025-04-30 21:14:01,779.41,0.11
5,running,209.02,0.9,177,2025-04-30 21:14:01,689.85,0.09
6,running,153.24,0.9,366,2025-04-30 21:14:01,766.91,0.1
7,running,157.75,0.45,707,2025-04-30 21:14:01,676.27,0.09
8,running,300,0.9,1085,2025-04-30 21:14:01,672.3,0.1
9,running,300,0.9,2336,2025-04-30 21:14:01,701.38,0.1
10,idle,60.0,0.2,0,2025-04-30 21:14:01,692.82,0.09
1,running,60,0.9,0,2025-04-30 21:14:11,748.72,0.11
2,running,300,0.9,0,2025-04-30 21:14:11,730.0,0.11
3,idle,60.0,0.2,0,2025-04-30 21:14:11,745.43,0.09
4,running,65.47,0.89,0,2025-04-30 21:14:11,779.41,0.11
5,running,220.64,0.9,23,2025-04-30 21:14:11,689.86,0.1
6,running,227.7,0.9,413,2025-04-30 21:14:11,766.91,0.1
7,running,143.15,0.43,1110,2025-04-30 21:14:11,676.28,0.1
8,running,300,0.9,162,2025-04-30 21:14:11,672.3,0.1
9,running,300,0.9,3220,2025-04-30 21:14:11,701.38,0.1
10,running,105.19,0.36,64,2025-04-30 21:14:11,692.82,0.09
1,running,60,0.9,0,2025-04-30 21:14:21,748.72,0.11
2,running,300,0.9,0,2025-04-30 21:14:21,730.0,0.11
3,idle,60.0,0.2,0,2025-04-30 21:14:21,745.43,0.09
4,running,88.12,0.9,818,2025-04-30 21:14:21,779.41,0.11
5,running,233.78,0.9,169,2025-04-30 21:14:21,689.86,0.1
6,running,255.25,0.9,0,2025-04-30 21:14:21,766.92,0.11
7,running,162.17,0.4,1347,2025-04-30 21:14:21,676.28,0.1
8,running,292.6,0.9,0,2025-04-30 21:14:21,672.31,0.11
9,running,300,0.9,3835,2025-04-30 21:14:21,701.38,0.1
10,running,64.53,0.49,0,2025-04-30 21:14:21,692.82,0.09
1,running,133.61,0.9,0,2025-04-30 21:14:31,748.72,0.11
2,running,300,0.9,290,2025-04-30 21:14:31,730.01,0.12
3,running,147.94,0.36,0,2025-04-30 21:14:31,745.44,0.1
4,running,134.52,0.9,238,2025-04-30 21:14:31,779.41,0.11
5,idle,60.0,0.2,0,2025-04-30 21:14:31,689.86,0.1
6,running,212.4,0.9,595,2025-04-30 21:14:31,766.92,0.11
7,running,254.97,0.77,1395,2025-04-30 21:14:31,676.28,0.1
8,running,300,0.9,0,2025-04-30 21:14:31,672.31,0.11
9,running,300,0.9,3887,2025-04-30 21:14:31,701.39,0.11
10,running,60,0.52,0,2025-04-30 21:14:31,692.83,0.1
1,running,140.97,0.9,0,2025-04-30 21:14:41,748.72,0.11
2,idle,60.0,0.2,0,2025-04-30 21:14:41,730.01,0.12
3,running,179.53,0.49,0,2025-04-30 21:14:41,745.44,0.1
4,running,129.41,0.9,1,2025-04-30 21:14:41,779.42,0.12
5,error,60.0,0.2,0,2025-04-30 21:14:41,689.86,0.1
6,running,163.24,0.9,456,2025-04-30 21:14:41,766.92,0.11
7,running,268.39,0.9,1125,2025-04-30 21:14:41,676.29,0.11
8,running,299.0,0.9,0,2025-04-30 21:14:41,672.31,0.11
9,running,280.89,0.9,3023,2025-04-30 21:14:41,701.39,0.11
10,running,130.79,0.9,0,2025-04-30 21:14:41,692.83,0.1
1,running,184.52,0.9,57,2025-04-30 21:14:51,748.73,0.12
2,error,60.0,0.2,0,2025-04-30 21:14:51,730.01,0.12
3,idle,60.0,0.2,0,2025-04-30 21:14:51,745.44,0.1
4,running,170.11,0.9,0,2025-04-30 21:14:51,779.42,0.12
5,running,86.27,0.4,539,2025-04-30 21:14:51,689.86,0.1
6,running,149.4,0.9,506,2025-04-30 21:14:51,766.92,0.11
7,running,244.99,0.9,148,2025-04-30 21:14:51,676.29,0.11
8,idle,60.0,0.2,0,2025-04-30 21:14:51,672.31,0.11
9,running,300,0.9,3026,2025-04-30 21:14:51,701.39,0.11
10,running,190.38,0.9,0,2025-04-30 21:14:51,692.83,0.1
1,error,60.0,0.2,0,2025-04-30 21:15:01,748.73,0.12
2,running,60,0.5,0,2025-04-30 21:15:01,730.01,0.12
3,running,60,0.35,33,2025-04-30 21:15:01,745.44,0.1
4,running,156.98,0.9,693,2025-04-30 21:15:01,779.42,0.12
5,running,132.92,0.6,0,2025-04-30 21:15:01,689.87,0.11
6,running,206.52,0.88,198,2025-04-30 21:15:01,766.93,0.12
7,running,228.77,0.9,0,2025-04-30 21:15:01,676.29,0.11
8,running,137.75,0.29,0,2025-04-30 21:15:01,672.31,0.11
9,running,258.62,0.9,3316,2025-04-30 21:15:01,701.39,0.11
10,running,231.78,0.89,0,2025-04-30 21:15:01,692.84,0.11
1,idle,60.0,0.2,0,2025-04-30 21:15:11,748.73,0.12
2,running,86.41,0.73,702,2025-04-30 21:15:11,730.01,0.12
3,running,84.44,0.72,0,2025-04-30 21:15:11,745.45,0.11
4,running,165.41,0.9,1268,2025-04-30 21:15:11,779.42,0.13
5,running,143.08,0.9,0,2025-04-30 21:15:11,689.87,0.11
6,running,213.38,0.9,503,2025-04-30 21:15:11,766.93,0.12
7,running,192.75,0.9,0,2025-04-30 21:15:11,676.29,0.11
8,running,195.44,0.51,872,2025-04-30 21:15:11,672.32,0.12
9,running,300,0.9,3232,2025-04-30 21:15:11,701.4,0.12
10,idle,60.0,0.2,0,2025-04-30 21:15:11,692.84,0.11
1,running,80.42,0.59,0,2025-04-30 21:15:21,748.73,0.12
2,idle,60.0,0.2,0,2025-04-30 21:15:21,730.01,0.12
3,running,104.41,0.9,0,2025-04-30 21:15:21,745.45,0.11
4,running,173.31,0.9,1971,2025-04-30 21:15:21,779.43,0.13
5,running,182.45,0.9,66,2025-04-30 21:15:21,689.87,0.11
6,running,213.9,0.9,1309,2025-04-30 21:15:21,766.93,0.12
7,running,237.34,0.9,0,2025-04-30 21:15:21,676.3,0.12
8,idle,60.0,0.2,0,2025-04-30 21:15:21,672.32,0.12
9,running,268.87,0.9,4104,2025-04-30 21:15:21,701.4,0.12
10,running,101.56,0.54,0,2025-04-30 21:15:21,692.84,0.11
1,running,95.29,0.84,628,2025-04-30 21:15:31,748.73,0.12
2,running,60,0.57,588,2025-04-30 21:15:31,730.01,0.13
3,idle,60.0,0.2,0,2025-04-30 21:15:31,745.45,0.11
4,running,149.21,0.9,1328,2025-04-30 21:15:31,779.43,0.13
5,running,198.23,0.9,293,2025-04-30 21:15:31,689.87,0.11
6,running,167.68,0.9,1382,2025-04-30 21:15:31,766.93,0.13
7,idle,60.0,0.2,0,2025-04-30 21:15:31,676.3,0.12
8,running,115.2,0.46,0,2025-04-30 21:15:31,672.32,0.12
9,running,234.89,0.9,3933,2025-04-30 21:15:31,701.4,0.12
10,running,177.09,0.9,0,2025-04-30 21:15:31,692.84,0.11
1,idle,60.0,0.2,0,2025-04-30 21:15:41,748.73,0.12
2,running,60,0.9,1586,2025-04-30 21:15:41,730.02,0.13
3,running,60,0.29,0,2025-04-30 21:15:41,745.45,0.11
4,running,181.82,0.9,329,2025-04-30 21:15:41,779.43,0.13
5,idle,60.0,0.2,0,2025-04-30 21:15:41,689.87,0.11
6,idle,60.0,0.2,0,2025-04-30 21:15:41,766.93,0.13
7,running,80.11,0.34,350,2025-04-30 21:15:41,676.3,0.12
8,running,104.29,0.7,0,2025-04-30 21:15:41,672.32,0.12
9,running,274.74,0.9,2946,2025-04-30 21:15:41,701.4,0.13
10,running,196.7,0.9,0,2025-04-30 21:15:41,692.84,0.11
1,idle,60.0,0.2,0,2025-04-30 21:15:51,748.73,0.12
2,running,78.62,0.9,1216,2025-04-30 21:15:51,730.02,0.13
3,running,60,0.32,0,2025-04-30 21:15:51,745.45,0.11
4,running,194.14,0.9,1079,2025-04-30 21:15:51,779.44,0.14
5,running,60,0.52,209,2025-04-30 21:15:51,689.88,0.12
6,idle,60.0,0.2,0,2025-04-30 21:15:51,766.93,0.13
7,running,139.72,0.53,825,2025-04-30 21:15:51,676.3,0.12
8,running,157.09,0.9,0,2025-04-30 21:15:51,672.32,0.13
9,running,300,0.9,2630,2025-04-30 21:15:51,701.41,0.13
10,error,60.0,0.2,0,2025-04-30 21:15:51,692.84,0.11
1,running,142.08,0.58,611,2025-04-30 21:16:01,748.73,0.13
2,idle,60.0,0.2,0,2025-04-30 21:16:01,730.02,0.13
3,running,158.72,0.66,497,2025-04-30 21:16:01,745.46,0.12
4,running,180.53,0.88,1794,2025-04-30 21:16:01,779.44,0.14
5,running,60,0.75,919,2025-04-30 21:16:01,689.88,0.12
6,running,60,0.27,0,2025-04-30 21:16:01,766.94,0.13
7,running,135.51,0.56,986,2025-04-30 21:16:01,676.3,0.13
8,running,155.66,0.9,0,2025-04-30 21:16:01,672.33,0.13
9,running,300,0.9,3147,2025-04-30 21:16:01,701.41,0.13
10,running,60,0.32,409,2025-04-30 21:16:01,692.85,0.12
1,running,186.05,0.7,1442,2025-04-30 21:16:11,748.74,0.13
2,running,130.1,0.61,760,2025-04-30 21:16:11,730.02,0.13
3,running,167.44,0.8,0,2025-04-30 21:16:11,745.46,0.12
4,idle,60.0,0.2,0,2025-04-30 21:16:11,779.44,0.14
5,running,149.85,0.9,1772,2025-04-30 21:16:11,689.88,0.12
6,running,77.45,0.32,0,2025-04-30 21:16:11,766.94,0.13
7,running,103.27,0.9,1783,2025-04-30 21:16:11,676.31,0.13
8,running,244.25,0.9,0,2025-04-30 21:16:11,672.33,0.13
9,running,300,0.9,2736,2025-04-30 21:16:11,701.41,0.13
10,running,60,0.78,0,2025-04-30 21:16:11,692.85,0.12
1,running,155.52,0.85,1352,2025-04-30 21:16:21,748.74,0.13
2,running,188.65,0.58,860,2025-04-30 21:16:21,730.03,0.14
3,idle,60.0,0.2,0,2025-04-30 21:16:21,745.46,0.12
4,idle,60.0,0.2,0,2025-04-30 21:16:21,779.44,0.14
5,running,192.77,0.87,2741,2025-04-30 21:16:21,689.88,0.13
6,running,121.35,0.72,0,2025-04-30 21:16:21,766.94,0.13
7,running,193.95,0.9,1738,2025-04-30 21:16:21,676.31,0.13
8,running,300,0.9,0,2025-04-30 21:16:21,672.33,0.13
9,error,60.0,0.2,0,2025-04-30 21:16:21,701.41,0.13
10,running,60,0.9,805,2025-04-30 21:16:21,692.85,0.12
1,running,130.06,0.9,2154,2025-04-30 21:16:31,748.74,0.13
2,running,277.8,0.65,458,2025-04-30 21:16:31,730.03,0.14
3,running,145.4,0.34,436,2025-04-30 21:16:31,745.46,0.12
4,running,60,0.58,964,2025-04-30 21:16:31,779.44,0.14
5,running,178.01,0.9,3621,2025-04-30 21:16:31,689.89,0.13
6,running,141.6,0.69,0,2025-04-30 21:16:31,766.95,0.14
7,idle,60.0,0.2,0,2025-04-30 21:16:31,676.31,0.13
8,running,300,0.9,0,2025-04-30 21:16:31,672.34,0.14
9,idle,60.0,0.2,0,2025-04-30 21:16:31,701.41,0.13
10,running,79.71,0.9,1530,2025-04-30 21:16:31,692.85,0.13
1,error,60.0,0.2,0,2025-04-30 21:16:41,748.74,0.13
2,running,300,0.9,0,2025-04-30 21:16:41,730.03,0.14
3,running,144.63,0.31,248,2025-04-30 21:16:41,745.46,0.13
4,idle,60.0,0.2,0,2025-04-30 21:16:41,779.44,0.14
5,idle,60.0,0.2,0,2025-04-30 21:16:41,689.89,0.13
6,running,211.77,0.9,599,2025-04-30 21:16:41,766.95,0.14
7,idle,60.0,0.2,0,2025-04-30 21:16:41,676.31,0.13
8,running,271.61,0.9,0,2025-04-30 21:16:41,672.34,0.14
9,running,60,0.6,899,2025-04-30 21:16:41,701.42,0.14
10,idle,60.0,0.2,0,2025-04-30 21:16:41,692.85,0.13
1,running,99.57,0.33,0,2025-04-30 21:16:51,748.75,0.14
2,running,300,0.9,0,2025-04-30 21:16:51,730.03,0.14
3,running,99.07,0.32,21,2025-04-30 21:16:51,745.47,0.13
4,running,68.84,0.27,655,2025-04-30 21:16:51,779.44,0.14
5,running,61.49,0.4,107,2025-04-30 21:16:51,689.89,0.13
6,running,222.13,0.9,426,2025-04-30 21:16:51,766.95,0.14
7,running,65.24,0.46,0,2025-04-30 21:16:51,676.31,0.13
8,running,251.4,0.9,0,2025-04-30 21:16:51,672.34,0.14
9,running,110.74,0.9,1590,2025-04-30 21:16:51,701.42,0.14
10,running,86.81,0.69,0,2025-04-30 21:16:51,692.86,0.13
1,running,130.07,0.72,414,2025-04-30 21:17:01,748.75,0.14
2,running,300,0.9,0,2025-04-30 21:17:01,730.04,0.15
3,running,77.68,0.46,57,2025-04-30 21:17:01,745.47,0.13
4,running,119.77,0.5,687,2025-04-30 21:17:01,779.45,0.15
5,running,60,0.69,426,2025-04-30 21:17:01,689.89,0.13
6,running,300,0.9,1169,2025-04-30 21:17:01,766.95,0.14
7,idle,60.0,0.2,0,2025-04-30 21:17:01,676.31,0.13
8,running,283.58,0.9,0,2025-04-30 21:17:01,672.34,0.14
9,running,155.07,0.9,679,2025-04-30 21:17:01,701.42,0.14
10,running,132.34,0.9,0,2025-04-30 21:17:01,692.86,0.13
1,running,98.55,0.83,0,2025-04-30 21:17:11,748.75,0.14
2,running,300,0.9,0,2025-04-30 21:17:11,730.04,0.15
3,idle,60.0,0.2,0,2025-04-30 21:17:11,745.47,0.13
4,running,80.22,0.54,978,2025-04-30 21:17:11,779.45,0.15
5,running,67.95,0.74,292,2025-04-30 21:17:11,689.9,0.14
6,running,281.59,0.9,1323,2025-04-30 21:17:11,766.96,0.15
7,idle,60.0,0.2,0,2025-04-30 21:17:11,676.31,0.13
8,running,274.47,0.9,0,2025-04-30 21:17:11,672.35,0.15
9,idle,60.0,0.2,0,2025-04-30 21:17:11,701.42,0.14
10,running,210.42,0.9,238,2025-04-30 21:17:11,692.86,0.13
1,running,171.29,0.9,0,2025-04-30 21:17:21,748.75,0.14
2,idle,60.0,0.2,0,2025-04-30 21:17:21,730.04,0.15
3,running,60,0.6,0,2025-04-30 21:17:21,745.47,0.13
4,running,64.22,0.9,1685,2025-04-30 21:17:21,779.45,0.15
5,running,60,0.74,0,2025-04-30 21:17:21,689.9,0.14
6,error,60.0,0.2,0,2025-04-30 21:17:21,766.96,0.15
7,idle,60.0,0.2,0,2025-04-30 21:17:21,676.31,0.13
8,running,250.14,0.9,542,2025-04-30 21:17:21,672.35,0.15
9,running,129.45,0.68,0,2025-04-30 21:17:21,701.42,0.14
10,running,187.7,0.9,275,2025-04-30 21:17:21,692.87,0.14
1,running,128.84,0.9,167,2025-04-30 21:17:31,748.76,0.15
2,running,60,0.59,58,2025-04-30 21:17:31,730.04,0.15
3,running,150.13,0.75,429,2025-04-30 21:17:31,745.48,0.14
4,running,60,0.9,2352,2025-04-30 21:17:31,779.46,0.16
5,running,109.58,0.9,0,2025-04-30 21:17:31,689.9,0.14
6,running,143.52,0.21,0,2025-04-30 21:17:31,766.96,0.15
7,running,60,0.15,0,2025-04-30 21:17:31,676.32,0.14
8,running,297.5,0.9,868,2025-04-30 21:17:31,672.35,0.15
9,running,105.55,0.9,0,2025-04-30 21:17:31,701.43,0.15
10,running,252.87,0.9,336,2025-04-30 21:17:31,692.87,0.14
1,idle,60.0,0.2,0,2025-04-30 21:17:41,748.76,0.15
2,running,126.32,0.61,732,2025-04-30 21:17:41,730.05,0.16
3,running,233.96,0.83,0,2025-04-30 21:17:41,745.48,0.14
4,running,89.67,0.9,1524,2025-04-30 21:17:41,779.46,0.16
5,running,160.53,0.9,523,2025-04-30 21:17:41,689.9,0.14
6,running,101.47,0.7,0,2025-04-30 21:17:41,766.96,0.15
7,running,83.93,0.18,0,2025-04-30 21:17:41,676.32,0.14
8,running,294.55,0.89,306,2025-04-30 21:17:41,672.36,0.16
9,running,193.86,0.9,343,2025-04-30 21:17:41,701.43,0.15
10,running,287.79,0.9,608,2025-04-30 21:17:41,692.87,0.14
1,running,133.44,0.4,0,2025-04-30 21:17:51,748.76,0.15
2,running,105.98,0.67,781,2025-04-30 21:17:51,730.05,0.16
3,running,216.56,0.89,252,2025-04-30 21:17:51,745.48,0.14
4,running,174.78,0.9,668,2025-04-30 21:17:51,779.46,0.16
5,running,216.58,0.9,424,2025-04-30 21:17:51,689.91,0.15
6,idle,60.0,0.2,0,2025-04-30 21:17:51,766.96,0.15
7,running,94.09,0.25,378,2025-04-30 21:17:51,676.32,0.14
8,running,300,0.9,0,2025-04-30 21:17:51,672.36,0.16
9,running,260.93,0.9,1031,2025-04-30 21:17:51,701.43,0.15
10,idle,60.0,0.2,0,2025-04-30 21:17:51,692.87,0.14
1,running,157.29,0.81,0,2025-04-30 21:18:01,748.76,0.15
2,running,60.79,0.7,621,2025-04-30 21:18:01,730.05,0.16
3,running,280.46,0.9,1010,2025-04-30 21:18:01,745.48,0.14
4,running,223.36,0.9,100,2025-04-30 21:18:01,779.46,0.16
5,running,181.82,0.9,752,2025-04-30 21:18:01,689.91,0.15
6,running,130.82,0.38,462,2025-04-30 21:18:01,766.97,0.16
7,running,63.46,0.51,0,2025-04-30 21:18:01,676.32,0.14
8,idle,60.0,0.2,0,2025-04-30 21:18:01,672.36,0.16
9,idle,60.0,0.2,0,2025-04-30 21:18:01,701.43,0.15
10,running,104.84,0.5,0,2025-04-30 21:18:01,692.87,0.14
1,error,60.0,0.2,0,2025-04-30 21:18:11,748.76,0.15
2,running,144.53,0.9,1199,2025-04-30 21:18:11,730.05,0.16
3,running,300,0.9,1932,2025-04-30 21:18:11,745.49,0.15
4,idle,60.0,0.2,0,2025-04-30 21:18:11,779.46,0.16
5,running,138.34,0.9,80,2025-04-30 21:18:11,689.91,0.15
6,idle,60.0,0.2,0,2025-04-30 21:18:11,766.97,0.16
7,idle,60.0,0.2,0,2025-04-30 21:18:11,676.32,0.14
8,running,64.36,0.41,567,2025-04-30 21:18:11,672.36,0.16
9,running,60,0.46,628,2025-04-30 21:18:11,701.44,0.16
10,running,61.42,0.76,0,2025-04-30 21:18:11,692.88,0.15
1,running,60,0.61,0,2025-04-30 21:18:21,748.77,0.16
2,running,221.64,0.9,742,2025-04-30 21:18:21,730.06,0.17
3,error,60.0,0.2,0,2025-04-30 21:18:21,745.49,0.15
4,running,60,0.61,234,2025-04-30 21:18:21,779.47,0.17
5,running,235.84,0.9,855,2025-04-30 21:18:21,689.92,0.16
6,running,60,0.65,860,2025-04-30 21:18:21,766.97,0.16
7,running,60,0.53,0,2025-04-30 21:18:21,676.33,0.15
8,running,60,0.75,1223,2025-04-30 21:18:21,672.36,0.16
9,running,60,0.44,0,2025-04-30 21:18:21,701.44,0.16
10,running,60,0.9,0,2025-04-30 21:18:21,692.88,0.15
1,error,60.0,0.2,0,2025-04-30 21:18:31,748.77,0.16
2,idle,60.0,0.2,0,2025-04-30 21:18:31,730.06,0.17
3,running,60,0.16,12,2025-04-30 21:18:31,745.49,0.15
4,running,92.17,0.9,491,2025-04-30 21:18:31,779.47,0.17
5,running,233.4,0.9,191,2025-04-30 21:18:31,689.92,0.16
6,running,78.46,0.69,19,2025-04-30 21:18:31,766.97,0.16
7,error,60.0,0.2,0,2025-04-30 21:18:31,676.33,0.15
8,idle,60.0,0.2,0,2025-04-30 21:18:31,672.36,0.16
9,running,80.77,0.44,0,2025-04-30 21:18:31,701.44,0.16
10,running,87.15,0.9,0,2025-04-30 21:18:31,692.88,0.15
1,running,91.33,0.27,993,2025-04-30 21:18:41,748.77,0.16
2,running,131.5,0.18,894,2025-04-30 21:18:41,730.06,0.17
3,running,140.46,0.14,791,2025-04-30 21:18:41,745.49,0.15
4,running,186.86,0.88,0,2025-04-30 21:18:41,779.47,0.17
5,running,300,0.9,1144,2025-04-30 21:18:41,689.92,0.16
6,idle,60.0,0.2,0,2025-04-30 21:18:41,766.97,0.16
7,idle,60.0,0.2,0,2025-04-30 21:18:41,676.33,0.15
8,running,82.79,0.36,0,2025-04-30 21:18:41,672.37,0.17
9,idle,60.0,0.2,0,2025-04-30 21:18:41,701.44,0.16
10,idle,60.0,0.2,0,2025-04-30 21:18:41,692.88,0.15
1,idle,60.0,0.2,0,2025-04-30 21:18:52,748.77,0.16
2,running,102.53,0.63,1888,2025-04-30 21:18:52,730.06,0.17
3,running,213.54,0.28,713,2025-04-30 21:18:52,745.5,0.16
4,running,137.35,0.9,0,2025-04-30 21:18:52,779.47,0.17
5,running,282.01,0.9,1871,2025-04-30 21:18:52,689.92,0.16
6,running,60,0.49,493,2025-04-30 21:18:52,766.97,0.16
7,running,60,0.4,0,2025-04-30 21:18:52,676.33,0.15
8,running,88.85,0.5,135,2025-04-30 21:18:52,672.37,0.17
9,running,70.96,0.55,10,2025-04-30 21:18:52,701.44,0.16
10,running,60,0.64,0,2025-04-30 21:18:52,692.89,0.16
1,running,123.93,0.69,467,2025-04-30 21:19:02,748.77,0.16
2,running,129.23,0.72,1666,2025-04-30 21:19:02,730.06,0.17
3,running,247.74,0.75,1623,2025-04-30 21:19:02,745.5,0.16
4,running,164.79,0.9,306,2025-04-30 21:19:02,779.48,0.18
5,idle,60.0,0.2,0,2025-04-30 21:19:02,689.92,0.16
6,idle,60.0,0.2,0,2025-04-30 21:19:02,766.97,0.16
7,running,78.41,0.73,0,2025-04-30 21:19:02,676.33,0.15
8,running,134.47,0.84,672,2025-04-30 21:19:02,672.37,0.17
9,running,170.81,0.9,410,2025-04-30 21:19:02,701.45,0.17
10,running,61.48,0.9,898,2025-04-30 21:19:02,692.89,0.16
1,idle,60.0,0.2,0,2025-04-30 21:19:12,748.77,0.16
2,running,164.22,0.9,814,2025-04-30 21:19:12,730.07,0.18
3,running,300,0.71,1788,2025-04-30 21:19:12,745.5,0.16
4,running,191.72,0.9,254,2025-04-30 21:19:12,779.48,0.18
5,running,136.81,0.66,0,2025-04-30 21:19:12,689.93,0.17
6,running,153.03,0.43,30,2025-04-30 21:19:12,766.98,0.17
7,running,109.93,0.72,0,2025-04-30 21:19:12,676.34,0.16
8,running,191.26,0.9,16,2025-04-30 21:19:12,672.37,0.17
9,running,161.81,0.9,1029,2025-04-30 21:19:12,701.45,0.17
10,running,122.56,0.9,1566,2025-04-30 21:19:12,692.89,0.16
1,running,60,0.37,0,2025-04-30 21:19:22,748.77,0.16
2,idle,60.0,0.2,0,2025-04-30 21:19:22,730.07,0.18
3,running,300,0.76,2330,2025-04-30 21:19:22,745.5,0.16
4,running,154.45,0.9,0,2025-04-30 21:19:22,779.48,0.18
5,running,149.26,0.9,375,2025-04-30 21:19:22,689.93,0.17
6,running,249.16,0.46,17,2025-04-30 21:19:22,766.98,0.17
7,idle,60.0,0.2,0,2025-04-30 21:19:22,676.34,0.16
8,running,141.38,0.9,501,2025-04-30 21:19:22,672.38,0.18
9,idle,60.0,0.2,0,2025-04-30 21:19:22,701.45,0.17
10,running,91.47,0.9,983,2025-04-30 21:19:22,692.89,0.16
1,running,60,0.46,0,2025-04-30 21:19:32,748.78,0.17
2,running,60,0.63,590,2025-04-30 21:19:32,730.07,0.18
3,running,300,0.9,3182,2025-04-30 21:19:32,745.51,0.17
4,running,179.91,0.9,356,2025-04-30 21:19:32,779.49,0.19
5,running,134.76,0.9,266,2025-04-30 21:19:32,689.93,0.17
6,idle,60.0,0.2,0,2025-04-30 21:19:32,766.98,0.17
7,running,69.04,0.32,0,2025-04-30 21:19:32,676.34,0.16
8,running,178.77,0.9,0,2025-04-30 21:19:32,672.38,0.18
9,idle,60.0,0.2,0,2025-04-30 21:19:32,701.45,0.17
10,running,60,0.9,1841,2025-04-30 21:19:32,692.9,0.17
1,running,118.31,0.76,0,2025-04-30 21:19:42,748.78,0.17
2,idle,60.0,0.2,0,2025-04-30 21:19:42,730.07,0.18
3,running,300,0.9,4071,2025-04-30 21:19:42,745.51,0.17
4,running,145.32,0.9,86,2025-04-30 21:19:42,779.49,0.19
5,running,210.73,0.9,0,2025-04-30 21:19:42,689.93,0.17
6,running,73.13,0.4,0,2025-04-30 21:19:42,766.98,0.17
7,running,60,0.5,988,2025-04-30 21:19:42,676.34,0.16
8,running,264.1,0.9,0,2025-04-30 21:19:42,672.38,0.18
9,running,155.71,0.28,236,2025-04-30 21:19:42,701.45,0.17
10,running,123.24,0.9,2152,2025-04-30 21:19:42,692.9,0.17
1,running,73.24,0.9,0,2025-04-30 21:19:52,748.78,0.17
2,running,71.37,0.26,0,2025-04-30 21:19:52,730.07,0.18
3,idle,60.0,0.2,0,2025-04-30 21:19:52,745.51,0.17
4,running,240.25,0.9,0,2025-04-30 21:19:52,779.49,0.19
5,idle,60.0,0.2,0,2025-04-30 21:19:52,689.93,0.17
